"title","date","prompt","date2","fulltext","url"
"Alice Weidel: Der Staat muss den Bürgern zurückgeben, was er zuviel abkassiert",NA,"Berlin, 27. Oktober 2022. Die Fraktionsvorsitzende der AfD im Deutschen Bundestag Alice Weidel kommentiert die Zahlen der aktuellen Steuerschätzung:","Berlin, 27. Oktober 2022","„Der Fiskus ist der größte und dreisteste Inflationsgewinner. Inflation ist eine unsoziale Sondersteuer, die vor allem Geringverdiener, Mittelstand und Mittelschicht trifft und die Staatsquote zum Schaden von Bürgern und Wirtschaft immer weiter nach oben treibt. Die von Bundesfinanzminister Lindner in Aussicht gestellten ‚Steuererleichterungen‘ sind angesichts der erwarteten Steuermehreinnahmen wenig mehr als ein Trinkgeld. Um diese Schieflage zu korrigieren, sind deutliche Senkungen der Mehrwertsteuer und der Energiesteuern zwingend geboten. Der Staat muss den Bürgern zurückgeben, was er zuviel abschöpft, und seine Ausgabenwut bremsen. Mit einer Politik des ‚Weiter so‘ wird die Wirtschaft sonst so schwer gegen die Wand fahren, dass es bald kaum noch etwas zu verteilen gibt.“","https://afdbundestag.de/alice-weidel-der-staat-muss-den-buergern-zurueckgeben-was-er-zuviel-abkassiert/"
"Kay Gottschalk: Substanzbesteuerung lehnen wir konsequent ab","Berlin, 27. Oktober 2022. ","Die SPD-Bundesvorsitzende Esken fordert eine Vermögensteuer für „Superreiche“, um laut ihrer Aussage den Wiederaufbau für die Ukraine zu finanzieren und die Solidarität in Deutschland zu erhalten. Der finanzpolitische Sprecher der AfD-Bundestagsfraktion, Kay Gottschalk, teilt dazu mit:",NA,"„Als 1995 die Vermögensteuer für verfassungswidrig erklärt wurde und seit 1997 nicht mehr erhoben wird, war dies eine schwere Zeit für alle linken Vermögensteuerapologeten. Seitdem fordern Politiker aus diesem Spektrum in Zeiten von Krisen immer wieder eine neue Vermögensteuer. Anstatt also radikal den Rotstift bei den eigenen Staatsausgaben anzulegen und ideologische Projekte zu streichen, wird lieber eine neue Steuer ins Spiel gebracht.Gerade die Substanzbesteuerung lehnen wir als AfD-Fraktion konsequent ab. Ob Grundsteuer, Vermögensteuer, Erbschaft- sowie Schenkungsteuer, für uns sind diese Steuerarten ungerecht und überflüssig. Wir sollten viel mehr darüber nachdenken, wie wir das Vermögen für Investitionen in Deutschland akquirieren können. Die Bundesregierung wäre gut beraten, wenn sie mit Blick auf die kommende Rezession Unternehmen eine Zukunftsperspektive mit gleichzeitiger bürokratischer Entlastung bieten würde. Dann steigen auch die Steuereinnahmen, ohne von der Substanz etwas entnehmen zu müssen.Die AfD-Fraktion im Deutschen Bundestag wird im November einen Antrag ins Plenum einbringen, der eine Vermögensteuer in Gänze ausschließt.“","https://afdbundestag.de/kay-gottschalk-substanzbesteuerung-lehnen-wir-konsequent-ab/"
"Beatrix von Storch: Bundesregierung ignoriert steigenden islamischen Antisemitismus",NA,"Berlin, 27. Oktober 2022. Das BKA hat für dieses Jahr bereits über 1500 antisemitische Straftaten registriert. Darunter sind neben den gewalttätigen Angriffen auf Juden auch eine Vielzahl anderer Delikte zu verzeichnen wie Volksverhetzung, Beleidigung, Sachbeschädigung sowie die Verwendung von Kennzeichen verfassungswidriger Organisationen. Laut WELT hat das BMI im vergangenen Jahr eine Zunahme antisemitischer Straftaten von mehr als einem Viertel im Vergleich zu 2020 festgestellt.","Berlin, 27. Oktober 2022. Das BKA hat für dieses Jahr bereits über 1500 antisemitische Straftaten registriert. Darunter sind neben den gewalttätigen Angriffen auf Juden auch eine Vielzahl anderer Delikte zu verzeichnen wie Volksverhetzung, Beleidigung, Sachbeschädigung sowie die Verwendung von Kennzeichen verfassungswidriger Organisationen. Laut WELT hat das BMI im vergangenen Jahr eine Zunahme antisemitischer Straftaten von mehr als einem Viertel im Vergleich zu 2020","Die stellvertretende Vorsitzende und Antisemitismus-Beauftragte der AfD-Bundestagsfraktion, Beatrix von Storch, erklärt dazu:„Wer angesichts der starken Zunahme von antisemitischen Straftaten in Deutschland – darunter ein deutlicher Anstieg in der Rubrik ‚nicht zuzuordnen‘ – stets die Gebetsmühle der primären Bedrohung von rechts hervorkramt, verkennt vorsätzlich die Gefahr des importierten islamischen Antisemitismus.Wie verzerrt die offiziellen Statistiken des politisch-medialen Establishments die Realität widergeben, zeigt auch eine EU-Studie unter Opfern antisemitischer Straftaten. Auf die Frage, ob sie nähere Angaben zu den Tätern machen können, antworteten 31 Prozent der Betroffenen, das könnten sie nicht – und 30 Prozent beschrieben die Täter als Menschen mit muslimisch-extremistischen Überzeugungen und weitere 21 Prozent als Personen mit linken Ansichten.Die links-grünen „Gutmenschen“ verschweigen die Realität und versuchen mit Hilfe geschönter und verzerrender Statistiken ihr Mantra aufrechtzuerhalten und die Bürger zu täuschen, dass die angeblich größte Gefahr für Juden in Deutschland ‚von rechts‘ käme.Den Mut zur Wahrheit hat nur die AfD-Fraktion. Und den importierten muslimischen Antisemitismus werden wir der Ampel-Truppe von Scholz auch weiterhin nicht durchgehen lassen.“","https://afdbundestag.de/beatrix-von-storch-bundesregierung-ignoriert-steigenden-islamischen-antisemitismus/"
"Marc Bernhard: Regierung verschärft die deutsche Wohnungsnot","Berlin, 27. Oktober 2022. ","Der Auftragseingang im Bauhauptgewerbe ist laut Statistischem Bundesamt im August gegenüber dem Vorjahr um 15,6 Prozent zurückgegangen. Bundeskanzler Olaf Scholz hält trotzdem am Ziel von 400.000 neuen Wohnungen für 2022 fest. Der Präsident des Mieterbundes ist indessen davon überzeugt, dass die Bundesregierung von der Realität überholt wurde und „meilenweit“ von ihrem Ziel entfernt ist. Zur Krise im Bauhauptgewerbe teilt der baupolitische Sprecher der AfD-Bundestagsfraktion, Marc Bernhard, mit:","Der Auftragseingang im Bauhauptgewerbe ist laut Statistischem Bundesamt im August gegenüber dem Vorjahr um 15,6 Prozent zurückgegangen. Bundeskanzler Olaf Scholz hält trotzdem am Ziel von 400.000 neuen Wohnungen für 2022","„Die Bundesregierung verschärft die Wohnungsnot mit absurden und unbezahlbaren Bauauflagen. Seit Jahren fehlen über 2 Millionen bezahlbare Wohnungen. Jetzt geht der unzureichende Bau von dringend benötigtem bezahlbarem Wohnraum auch noch zurück. Der Grund ist die laufende Verteuerung des Wohnens durch aberwitzige und unsoziale Klimaschutzziele wie ‚Fit-for-55‘, wonach die Bundesregierung im Gebäudesektor bis 2030 den CO2-Ausstoss um 55 Prozent verringern will. Die hierfür notwendigen Baumaßnahmen führen zu überteuerten Neubauwohnungen, die sich 80 Prozent der Bevölkerung nicht mehr leisten können.Zudem verschärft die Energiepolitik der Bundesregierung die Wohnungskrise. In Deutschland zahlen wir mit die höchsten Energiepreise der Welt. Die deutsche Energiepreisexplosion ist regierungsgemacht. Bauen und Wohnen werden dadurch noch teurer. Die Bundesregierung muss deshalb alle unsinnigen sowie dem Klimaschutz geschuldeten Bauvorschriften streichen, alle Steuern auf Energie temporär oder langfristig senken und die CO2-Abgabe gänzlich abschaffen.“","https://afdbundestag.de/marc-bernhard-regierung-verschaerft-die-deutsche-wohnungsnot/"
"Matthias Moosdorf/Marc Jongen: Der Friedenspreis des Deutschen Buchhandels für den ukrainischen Autor Serhij Zhadan ist ein Skandal","Berlin, 26. Oktober 2022. ",NA,NA,"„Sind wir tatsächlich so weit gekommen, dass ein primitiver Hetzer den renommierten Friedenspreis bekommen muss? Zhadan bezeichnet die Russen als ,Horde‘, ,Verbrecher‘, ,Tiere‘, ,Unrat‘. Und es geht weiter: ,Die Russen sind Barbaren, sie sind gekommen, um unsere Geschichte, unsere Kultur, unsere Bildung zu vernichten.‘ Der Friedenspreisträger schreibt: ,Brennt in der Hölle, ihr Schweine.‘ Ein Friedenspreis für ,Stürmer‘-Niveau? Kultur und Kunst sind die letzten Brücken zu den Menschen in Russland. Sie sind nicht identisch mit dessen Politik. Hass im Krieg gegen den Aggressor ist verständlich. Blinde Vernichtungsfantasien sind jedoch ein Skandal, besonders für ein Land wie unseres, was offenbar seinen Verstand verloren hat.“Der kulturpolitische Sprecher der AfD-Bundestagsfraktion, Marc Jongen, ergänzt:„Die Maßstäbe für literarische Texte sind andere als die für politische Aussagen, auch ist die Freiheit der Kunst ein hohes Gut. Aber wenn ein Autor für seine angebliche ,humanitäre Haltung geehrt‘ wird, ,mit der er sich den Menschen im Krieg zuwendet‘, in dessen Text der Hass in enthemmter Weise durchbricht, dann sind dem Börsenverein des Deutschen Buchhandels offenbar alle Maßstäbe verrutscht. Sein Friedenspreis, der der Völkerverständigung dienen soll, ist mit dieser Auszeichnung schwer beschädigt worden.“","https://afdbundestag.de/matthias-moosdorf-marc-jongen-der-friedenspreis-des-deutschen-buchhandels-fuer-den-ukrainischen-autor-serhij-zhadan-ist-ein-skandal/"
"Stephan Brandner: Nur die AfD-Fraktion hatte Brisanz der Änderung des Volksverhetzungsparagrafen verstanden",NA,"Berlin, 26. Oktober 2022. In der vergangenen Plenarwoche hat in der Nacht zum Freitag der Deutsche Bundestag beinahe unbemerkt eine deutliche Verschärfung des Volksverhetzungsparagrafen in namentlicher Abstimmung beschlossen. Die Verschärfung wurde in einem sogenannten Omnibusverfahren, also ohne erste Lesung und Anhörung, in den Bundestag eingebracht und sollte ohne Debatte als letzter Tagesordnungspunkt durchgewunken werden.","Berlin, 26. Oktober 2022","Der Parlamentarische Geschäftsführer der AfD-Fraktion im Bundestag, Stephan Brandner, der Redner und Berichterstatter zu dem Thema war, teilt dazu mit:„Nur der AfD-Fraktion ist es zu verdanken, dass es wenigstens den Hauch einer Debatte im Deutschen Bundestag zu diesem Thema gab. Niemand von SPD, CDU/CSU, FDP und Linken ergriff auch nur das Wort. Das Verfahren war zutiefst undemokratisch und sämtlichen anderen Parteien offensichtlich peinlich. Es wurde eine Lex-Ukraine geschaffen, denn die Verschärfung geht deutlich über die Anforderungen des EU-Rechts hinaus. Ohne die AfD-Fraktion hätte die Öffentlichkeit wohl noch sehr lange gar nichts von der Verschärfung erfahren.“","https://afdbundestag.de/stephan-brandner-nur-die-afd-fraktion-hatte-brisanz-der-aenderung-des-volksverhetzungsparagrafen-verstanden/"
"Tino Chrupalla: Habeck gibt Deutschlands Energiesouveränität preis","Berlin, 26. Oktober 2022. ","Bundeswirtschaftsminister Robert Habeck hat sich gestern am Rande von Beratungen der Energieminister für einen gemeinsamen Gasimport durch die Europäische Union ausgesprochen. Dazu erklärt Tino Chrupalla, Vorsitzender der AfD-Fraktion im Deutschen Bundestag:",NA,"„Wir zahlen hohe Gaspreise, weil wir das Angebot günstigen Gases aus Russland ablehnen und dadurch einseitig vom Westen abhängig sind. Wie sollen gemeinsame Gasimporte der EU dafür sorgen, dass wir wieder bezahlbares Gas in ausreichenden Mengen bekommen? Ich sehe eher die Gefahr, dass die Belastung für die Bürger und Unternehmen steigt und uns unsere Energiepolitik von den Nachbarn diktiert wird. Die Bundesregierung darf die deutsche Energiesouveränität nicht preisgeben. Sie muss vielmehr zusätzliche Optionen aus allen Ländern prüfen – selbständig und vorurteilsfrei.“","https://afdbundestag.de/tino-chrupalla-habeck-gibt-deutschlands-energiesouveraenitaet-preis/"
"Martin Sichert: Ja zu Medizinalcannabis, nein zur Cannabis-Legalisierung",NA,"Berlin, 26. Oktober 2022. Bundesgesundheitsminister Lauterbach plant die Legalisierung von Cannabis. Demnach soll der Besitz von bis zu 30 Gramm künftig straffrei sein. Dazu teilt der gesundheitspolitische Sprecher der AfD-Bundestagsfraktion, Martin Sichert, mit:","Berlin, 26. Oktober 2022","„Wir als AfD-Fraktion befürworten die medizinische Anwendung und Förderung von Cannabis unter ärztlicher Aufsicht. Dazu haben wir seit 2019 bereits mehrere Anträge in den Bundestag eingebracht, zuletzt in der jüngsten Sitzungswoche im Oktober. Die anderen Fraktionen verweigern unserem Vorschlag jedoch wider besseres Wissen ihre Zustimmung. Solange es nicht um den Kiffer-Spaß geht, ist ihnen Cannabis genauso egal, wie all jene Patienten, denen durch Medizinalcannabis geholfen werden könnte. Durch die Legalisierung von Cannabis fördert der Staat hingegen den Übergang zu härteren Drogen. Die Verwendung zu Genusszwecken und den privaten Besitz lehnen wir daher strikt ab.“","https://afdbundestag.de/martin-sichert-ja-zu-medizinalcannabis-nein-zur-cannabis-legalisierung/"
"Alice Weidel: Meloni muss im Kampf gegen humanitäre Schleuser von Deutschland unterstützt werden","Berlin, 26. Oktober 2022. ","Die italienische Ministerpräsidentin Giorgia Meloni hat in ihrer ersten Regierungserklärung der illegalen Migration den Kampf angesagt und eine Blockade von Migranten-Booten in Aussicht gestellt. Dazu erklärt die Fraktionsvorsitzende der AfD im Deutschen Bundestag Alice Weidel:",NA,"„Die neue italienische Regierung setzt den richtigen Akzent und packt das Problem an der Wurzel an: Illegale Abreisen müssen verhindert und die Schleusertätigkeit über das Mittelmeer unterbunden werden. Sowohl die Einrichtung von Asylzentren in Nordafrika als auch die konsequente Blockade von Schleuser-Schiffen, auch und gerade solcher, die sich als ‚Seenotretter‘ ausgeben, sind dazu der richtige Weg.Es ist kein Ruhmesblatt, dass die italienische Regierung Deutschland erst darauf hinweisen muss, dass die vor allem unter deutscher Flagge fahrenden humanitären Schleuser gegen italienisches, europäisches und internationales Recht verstoßen. Die Bundesregierung steht im deutschen Interesse und im Zeichen der europäischen Solidarität in der Pflicht, den Betreibern der als ‚Seenotretter‘ getarnten humanitären Schleuserschiffe auch im eigenen Land das Handwerk zu legen.“","https://afdbundestag.de/alice-weidel-meloni-muss-im-kampf-gegen-humanitaere-schleuser-von-deutschland-unterstuetzt-werden/"
"Roger Beckamp: Flüchtlinge verdrängen Auszubildende der Bauwirtschaft",NA,"Berlin, 25. Oktober 2022. Wie die Junge Freiheit berichtet, sollten in zwei Privathäuser in Rostock Auszubildende der Bauwirtschaft einziehen. Aus dem geplanten Einzug der Auszubildenden wird wohl nichts. Denn die Stadt Rostock hat nun die Privathäuser angemietet, um dort sogenannte Flüchtlinge unterzubringen. Die Vermietung an die Stadt zur Unterbringung von sogenannten Flüchtlingen ist für die Vermieter finanziell lukrativer.","Berlin, 25. Oktober 2022","Zum Vorgehen der Stadt Rostock hinsichtlich der Anmietung der Privathäuser und Verdrängung der Auszubildenden äußert der AfD-Bundestagsabgeordnete Roger Beckamp:„Das Vorgehen der Stadt Rostock ist nicht nur problematisch, sondern zeigt beispielhaft die soziale Kälte gegenüber gut ausgebildeten Inländern. Die gewinnbringende Unterbringung von ‚Flüchtlingen‘ statt den Wohnraum für Inländer bereitzustellen, dürfte sich täglich in ganz Deutschland abspielen.In diesem Fall werden wichtige zukünftige Fachkräfte vergrault, die Deutschland so dringend benötigt. Vor diesem Hintergrund muss der Bauverband endlich seine politischen Scheuklappen ablegen und mehr Druck auf die politischen Verantwortlichen ausüben.Die AfD-Bundestagsfraktion fordert die Bundesregierung zu einer Politik der konsequenten Abschiebung und Hilfe vor Ort auf, damit ausreichend Wohnraum für Inländer bereitsteht. Abschieben schafft Wohnraum.“","https://afdbundestag.de/roger-beckamp-fluechtlinge-verdraengen-auszubildende-der-bauwirtschaft/"
"Leif-Erik Holm: Rumgestolpere der Ampel zum COSCO-Einstieg beim Hamburger Hafen ist unverständlich","Berlin, 25. Oktober 2022. ","Heute fand eine Sondersitzung des Wirtschaftsausschusses des Bundestags zum COSCO-Einstieg beim Hamburger Hafen statt. Der wirtschaftspolitische Sprecher der AfD-Bundestagsfraktion, Leif-Erik Holm, hält eine Beteiligung von COSCO unterhalb von 25 Prozent für die beste Lösung und kritisiert die Bundesregierung:",NA,"„Offensichtlich gibt es innerhalb der Regierung immer noch keine Einigung zur COSCO-Investition am Hamburger Hafen. Das machte der Bericht der Staatssekretärin im Wirtschaftsministerium, Franziska Brantner, in der Ausschusssitzung deutlich. Wenn es unterschiedliche Standpunkte in der Ampel zu dieser Frage gibt, dann sollte man diese rechtzeitig abräumen. Dieses Rumgestolpere ist ein weiteres Zeichen für die mangelnde Regierungsfähigkeit dieser Truppe. Es wäre Zeit genug gewesen, die Kuh vom Eis zu bekommen. Es ist abseits der wirtschaftlichen Vorteile einer solchen Investition natürlich auch von nationalem Interesse, den Hamburger Hafen als Teil unserer kritischen Transportinfrastruktur und damit als Baustein für unsere Versorgungssicherheit zu betrachten. Eine maßgebliche strategische Beteiligung eines staatsnahen chinesischen Konzerns muss deshalb selbstverständlich kritisch hinterfragt werden.Ein generelles Beteiligungsverbot aber wäre der falsche Weg, zumal es hier nur um die Beteiligung an einem von vielen Terminals geht. Bei der nun diskutierten Finanzbeteiligung unterhalb der Sperrminorität von 25 Prozent hätte ich jedenfalls keinerlei Bedenken. Die Bundesregierung muss jetzt schnell für Klarheit sorgen, um nicht den nächsten Handelspartner mit einer völlig planlosen Politik zu verprellen.“","https://afdbundestag.de/leif-erik-holm-rumgestolpere-der-ampel-zum-cosco-einstieg-beim-hamburger-hafen-ist-unverstaendlich/"
